0,0,0.33333
19.667,14,16.667
2,1,0
354.67,331.25,340.33
2.6667,1.25,4.3333
0,0.25,0
0.66667,0.25,0.66667
3,1,0.66667
0.33333,0.5,0.33333
82,96,112.33
6.6667,9.75,7.3333
4,4.25,6.6667
0,0,0.33333
0,0.25,0
0,0.75,0
6.6667,24,20.667
46.667,46.5,45.667
0,0.25,0.66667
0,0.25,0
45.333,78.5,57.333
6.3333,7.5,13
0.33333,0,0
240,201.25,189.33
0.33333,0,0.33333
151,103.25,131.33
2,1.25,1.3333
0.33333,0,0
240.33,286,204
20,10.25,20
0,0.5,0.33333
0.66667,1,0.33333
0.33333,0,0
2.6667,3,4
0.66667,1.25,0
0.66667,1,1
6,13.75,13
0.33333,0,0
0,0,0.33333
95.667,68.75,89.333
0,0,0.66667
650,626.25,588
0,0,0.33333
5,3.25,6.3333
0.66667,5.75,5.3333
1,1.5,0.33333
0.66667,0.5,0
0.66667,0,0
1.3333,3.25,2
0.33333,1.25,0.33333
0,0.25,0
4,7.5,10.667
45.333,97,54.333
0.66667,0.25,0.66667
131.33,58.25,72
0.66667,1.25,1
0,0.5,0
8,15.75,8.6667
3.3333,1.25,10
11,6.5,16
0.33333,0.75,1.3333
3.3333,0.25,1
0.33333,0.75,0.66667
13,11.25,8
0,0.25,0.66667
0,0.25,0.33333
256,190,164
2,3.25,5
0,0.5,0
457,540.75,445.67
851.33,1119.5,911.33
34.333,25.75,29.667
1,2.25,1.6667
0,0,1.3333
0.33333,0.75,0.33333
0,0.25,0
2.3333,1.25,1
0.33333,0.75,0.33333
75.333,49.75,55.333
0,0.25,0.33333
39,27.75,45
0.66667,0,1.3333
23.333,14.75,38.667
0,0.5,2
1,2,1
0,0,0.33333
0.33333,0.25,1
0,0.5,0
15,11.75,7
0,0,0.33333
0,0.25,0
70.667,81.75,52.667
0.66667,0.25,0
0,0.25,0
61.333,66,82.667
0.33333,0.25,1.3333
0,0.75,0
17.667,9.75,7.6667
0.66667,1,0
131.67,180,115.33
0.66667,0.5,0
1.3333,0,0
122.67,105.75,135.67
0.33333,0.25,0
0.66667,0.25,0.33333
3.3333,1,1
8.6667,7,9
3,1.5,4.6667
10.667,16,10.667
6.6667,18,18
103,109.5,131.33
0,0.5,0
0.33333,0.25,1
0.33333,0,0
0,0.25,0
0.66667,0.25,1
0,0.25,0
0.33333,0,1.6667
0,0.25,0
1,0.25,0.33333
2.3333,2.25,4
1.6667,2.25,3.6667
0,0.25,0
0.33333,0,0
0.66667,0.5,0.66667
0,0,0.33333
74.333,67,65
7.6667,10.25,12.333
0,0.25,0.66667
3,1.75,1
0,0.25,0.33333
1.6667,0,1.6667
9,32,8
2.3333,1,1.6667
7,1,0.66667
1.6667,1,1
5.3333,4,4.3333
19,30.25,23.667
0,0.5,0
2.3333,1.25,3
59.333,50.75,70
0,0.25,0.33333
0,0,0.66667
1.6667,0.25,1.3333
21.667,13.5,33.333
0.33333,2,0.66667
0,0.25,0
0.66667,2,0.33333
0,0.25,2
92.667,96.75,100.67
0.33333,0,0
2.3333,0.5,1.6667
0.33333,0,0.33333
20.333,18.5,32.333
33.333,10,14.333
0,0.25,0
1,0.25,0
16.333,28,20.667
0,0.25,0
207,138,187.67
50.333,50,35.667
9.6667,10.25,7.6667
114,169.75,146.33
0.33333,0.5,0.66667
0.66667,4.25,0.66667
0,0.25,0
23.333,16.25,23.667
5.6667,6.75,8
46.667,136.75,61.667
0,0,1.3333
1.6667,2.5,3
2,1.25,5.6667
0,0,0.66667
96.333,77.25,89
33.333,53.5,42.667
198.33,199.25,217.33
39,29.25,38.667
0,0.25,0
628,557,479.33
4.3333,4.5,14.333
1494,1022.5,1166.7
34.667,9.75,4.6667
0,1.25,0
66,49.5,64.667
3,2,0.33333
0,0,0.33333
1.6667,1.25,0.66667
373,451.25,438
0,0.25,0
15.333,6,10
1.3333,1.25,2.3333
0.66667,0,0
0,0,0.33333
0.33333,2,2
106.33,81.5,114.33
4.6667,8.75,8.6667
13.333,7.5,9.3333
0.33333,0,0
35.333,22,28.333
59,46,79.333
0.66667,0.25,0.33333
0,0.5,0.66667
0,0,0.33333
237.33,265.75,271
0,0.25,0.33333
85.667,93.25,89
57,53,63.333
10.333,13.5,7.6667
1873.7,1572.5,2250.7
24.667,56.5,28.333
8,6.75,15
15.333,19.75,11
250.67,213,309.67
0,0,0.33333
0,0,1.3333
0,1.75,3.6667
0,0,0.33333
2.6667,2.25,9.6667
17.667,8.5,11
0.33333,0.75,1.3333
0,0.25,0
0,0.5,1.3333
71,50.75,64
1.3333,0.75,3.3333
0.33333,0,0
147.67,121.25,140.33
3.6667,0.5,0.66667
2.6667,4.5,4.3333
0,0.25,0.66667
13,32.5,21
0,1.25,0.33333
16.667,11,17
0,0,0.33333
0.66667,0.25,0
0,1,0.33333
0.33333,0,0.33333
0,0.25,0
67.667,67,59
20,27.5,23
17,19,8.6667
81,96.25,77.667
3,3.5,0.33333
5,8.5,7.3333
0,0,0.33333
2,4.25,2.3333
409.67,432,509.67
30.667,43.25,26.667
5.6667,5,12.333
33.333,50.75,34.667
3,0.75,2
0.33333,3,0.66667
0,0.5,0
0,0.25,0
0,1.5,1.6667
17,12.5,12.333
0,0.75,0.66667
12.333,16.5,14.667
0.33333,0.25,0.33333
0,0,0.33333
165.33,184.5,210.33
0.33333,1.5,0
0,1,3.3333
0.33333,1,3
4.3333,5.25,8
0,0.25,0.66667
1,0,0
0.33333,0.75,0.33333
6,25.75,8
1205,922.75,926.67
1.6667,0,1.3333
356.33,363.5,354.67
8.3333,3.5,8.3333
6.3333,6.5,4.3333
2,1,0.66667
0.33333,0,0
17.333,14.75,12.333
0,1.25,0.33333
1649,1610.8,1717.3
2,1,6
2.6667,2.25,4.6667
1,0.75,2.6667
1,0.25,1
4.6667,2.5,8.3333
190,142.25,151
0.66667,0.25,0
722,849.75,682.67
0.33333,0,0
34,34.75,20.667
0.33333,0,0.33333
1,0,0
202.67,348,256.33
2,3.25,6.6667
17,2.5,22.667
45.667,62.5,55
231.33,184,262.33
2.6667,2.5,1
2.3333,16,4.6667
0.33333,0,0
24.667,42.75,37
3970.3,4875.5,4216.3
0.33333,8.25,1
18.333,10,17
5.6667,113.5,39.333
0,2.5,0.33333
6.3333,14.75,10
108,124.5,164.67
155.33,88.75,149
96,101,118.33
17,12.75,21
1,18,6
71.333,69.5,73.667
33,33.5,31.667
12.333,15.5,25
394,430.5,382
1.3333,3.25,1.6667
0,0.5,0.66667
1,2,0.33333
0.33333,1.5,0
0,0,1.6667
38.667,42,23.667
0,0.25,0
525,425,294.67
1.6667,2.25,2
1,0.25,0.33333
2,2.75,7
113.67,88.75,89
2.6667,3.5,2.3333
14.333,18.25,36.333
3.6667,4.75,6
1137.3,1591.8,1344.3
0.66667,1.75,0.33333
2.6667,1.75,3.3333
0,0,1.6667
1019.7,1015.5,1162
4.3333,2,0.66667
0,0,0.33333
67.333,72,73.333
0,1.5,2
6.3333,7.75,9.6667
43,49.5,34.333
1.6667,5,6.3333
157,76.25,104.33
24.333,20,26
1,1.75,2.3333
122.33,160.75,147.67
2,1.75,0.66667
34.667,40.25,34.667
0.33333,9.75,2
7.3333,5.25,5.6667
567.67,541.75,648.33
434.33,363,392.33
27.667,74,27
2.6667,1.5,1
41.667,24,27
6,15.75,8.3333
2,0.75,2.3333
170.67,190,236
47.333,95.25,58
0.66667,0,0.33333
26.667,37.25,26.333
0.33333,0.75,1.3333
859.33,1025.3,1065
381,383.5,402.33
0.66667,0.25,1.3333
1,1.5,1
0.33333,1,2.3333
66.667,68.5,66.333
318.33,424.5,427.67
1653,2101,1887.7
787.67,1062.8,861.33
1,0.5,0.33333
258,303.25,240
54.667,64,59.333
6,7.5,5.3333
11.667,25.75,6.3333
438.67,411.5,322.33
85,83,59
11.333,20.5,14
44.667,60.75,51
9.6667,10.5,8.3333
2629.7,2623.3,3078.7
12.667,14.75,19.667
93.333,77,90
74.667,88.75,100.67
66.667,93,103.33
11,3.25,10
226.33,180.5,213.33
16.333,11,11
1573.7,1839.8,1679
246.33,393.5,369
10.333,11.25,16.333
14.667,23.5,13
39.333,66.5,47.667
19.667,44.25,30.333
233.33,156.75,278.67
0.33333,0,0
1,28.25,18
0,0.25,0
0.33333,0.25,1
4,0.5,1.6667
0,0.5,0
1,1,1.6667
2.6667,2.25,3.6667
1.3333,2.25,0.33333
5.6667,16.25,5
403,336.25,458
1.3333,4.5,3
72.333,27.5,48.333
170.33,164.5,145.67
1786,2289.5,2610.3
2.3333,4.25,1.6667
675,574.25,602.33
66.667,65.75,58.667
3,3.5,0.66667
167.67,59.75,130.33
0,2,0.33333
0.66667,1.5,1.3333
10.333,23.75,14.333
240.33,191.25,174.33
14.333,12.5,29.333
1143.7,906.25,943.67
3,4.75,3.3333
262.67,248.75,305.67
1,0,0.66667
0,0,0.33333
4.3333,5,1.3333
59.333,52,65.333
159,213,207
138.33,98.75,109.67
5,4.25,4.3333
16,43.75,44.333
1,0.5,0.66667
0,0,0.33333
774.33,901,864.33
274.67,273,230.33
0.33333,0.25,2
0,0,0.66667
0,0.25,0
0.66667,0.25,2.3333
101.33,85.5,100.33
0.66667,0,0
4.3333,9.5,3
59,42.75,40
22,14.5,39
14.333,14.25,14.667
51.333,41.5,43.667
1.3333,5,1.3333
139.33,101.25,145.33
58,87,81.667
217.67,281.75,315.33
20,33.5,46.333
787,765.5,908.33
59.333,45.75,57.667
0.33333,0.25,0.33333
11.667,10,9.3333
2.3333,1.5,1.6667
16.333,18.75,11.333
629.67,556.5,735.67
136.33,139.25,122.67
0,0.25,0
270.67,241.5,261.67
155,167.75,157
1.6667,3.25,4.6667
1807,1408,1590.3
58.667,64.75,119.33
237,300.5,237.33
60,39.75,68
37,44.5,23
631.33,631.5,828.67
68,51.25,67
35,13.25,41.667
2.3333,7,4.6667
1.6667,3.25,1
14.333,14.5,21.667
101.33,106,112.33
0,0.25,0.33333
8,17.75,17
95.333,101.25,71
15.333,13.25,15
0,0,2.3333
15.333,12.25,11.333
70,34.75,72
11,6,5.3333
2.6667,4,7
1843.7,1764.5,1665
102.33,121.75,120.33
17,16.75,23.333
1723,2374.8,1829.7
10.333,37.25,17.333
97.667,101.25,159
8,5.5,12.333
0.33333,1.75,1.3333
397.33,424.25,466.67
2140.3,1759,2301.3
2.3333,2.5,0.66667
0,0.25,0
67.667,66.75,75.333
0.66667,1.75,2.3333
70,51.75,70
241.33,198,517.33
41.333,57,56.333
750.33,909,838.67
237.67,256.25,234.67
70.667,45.25,57.667
6,10.75,9.6667
1449.3,1367.8,1636.3
113,93.25,83
218.67,218.5,212.67
17,33.5,21.667
51.333,89,71.667
61.667,57,78
5,1.5,4
1241,950.25,1099
707.33,849.25,759
6.3333,6.25,3
546.33,410,502.67
179.33,162.75,173.67
4.6667,13.75,6
5648.7,6039.8,8680
130.33,149.25,119.67
26.667,28.75,46.333
576.67,614.25,716
31,35,28.667
0.66667,1.25,0.33333
3957.3,5809,3896.3
32.667,33.75,25.333
174,243.75,204.67
849.67,827,992.33
31,23.25,41
12.667,10.75,12.333
34.667,30,42
195.67,93.25,166
9.3333,35.5,16.667
177.67,200.75,205.67
66.667,59.25,64.667
160.33,167.75,207.33
7.6667,13.25,17.333
4.6667,2.5,5.6667
3,4.5,2.3333
114,93.5,126.33
103.33,100,114.33
101.33,109.75,130.67
3.3333,8,6
196,203.5,164
111.67,108.5,107.67
50.667,58.5,46.667
30.333,31,41.333
2.3333,3.75,3.3333
8,3.5,9.3333
3.6667,4.5,5
3.6667,2.75,3.3333
4,4.75,1.6667
362.67,305.75,246
9.6667,2.5,7.3333
95.333,93.75,108
1.6667,1,1.3333
0.66667,2,4.6667
2.3333,2.25,2.6667
2.3333,1.75,2
1,1.5,1
0,0.25,0
216.33,193.75,253.33
74,71,99.333
22,2.75,6
0.33333,0.75,1
8.6667,8,10.667
30,51.25,38
