2057.3,2035.3,2221.3
359,201,214.75
86.667,96,86.25
73.333,46.667,46.75
112,154.33,159.25
60.333,57.667,96
341.67,242.33,204.75
168.67,125.67,138.5
0,0.66667,0
249.67,271.33,293.5
303.33,392.67,442.5
245.67,328.33,350.25
198.33,213.33,193.25
307.67,212.67,227.5
98.333,85,109.25
45.333,54,43.25
9,23.333,34.5
33.333,37.667,54.25
63,36,48.75
1088.3,1031,1009.5
14.333,13.333,17
0.33333,0,0
6,5.3333,8.75
4722.7,4389.7,4419.5
14,10,9.75
12.333,5,5.75
258,253.67,214.25
193,240,238.5
288,58,37
650.33,524,472
23.667,42.333,44.5
2.3333,6.6667,4
11.667,0.66667,1.25
13.333,22.333,18
12,17.667,20.5
313.67,219,214.5
715.67,804.67,758.5
0,0,0.5
558.67,361,341.25
309.67,170,247
72,66.667,75.5
45.667,62,72.75
3.3333,9.3333,5.25
1971,2124.3,2403.8
436.67,398.67,415.25
7.6667,9.3333,11.5
134.33,147.67,128
8.6667,15.333,16.75
311.67,286.67,343
0.33333,1,0.25
0.66667,0.33333,0.25
85.333,80.667,67.25
57.667,64,77.75
196,199.67,206
0,0.66667,0.25
12984,18164,20169
20,25,29.25
26.667,35.667,33
103.67,116.33,121
0,0.66667,0.25
318.67,258.33,252.25
25.667,22.667,20.75
633.33,649.33,623
12.333,23,27.25
21,10.333,11.5
0.33333,0,0
11.333,7.3333,5
136.33,222.33,198.5
1041.3,1009.7,1002.5
4,7.3333,8
137.67,95,120.75
650,713.33,710
17,16.333,15.75
138.67,168.67,190
471,454,392.5
120.67,97.667,114.75
150.67,142,167.25
240.33,148,137.5
7.3333,11.333,11.5
1,0,1.25
183,128.67,130.25
60.333,69.667,61.25
0.66667,0,0
10.333,12.667,19.25
224.33,183.33,190.75
29.667,17.333,17.25
1.6667,0.33333,0.5
5,7.3333,7.25
575.33,754.67,802.75
19,29,28.75
16,10.333,4
466.33,445.67,479
37,55,61.75
15.667,2.6667,2
58.667,103.33,105.75
184,209.33,159.25
427,517.33,484.25
19,14.667,14.75
41,62,65.75
1754.7,1423,1066.8
56.667,15.333,14.25
16.333,20.333,12.5
99,111.67,136.25
1.6667,3.6667,2.5
227.67,230.67,181.75
0,0.33333,0.25
65,65.667,94.25
61.333,75.667,90.75
0.33333,2.3333,1.25
2.3333,1.6667,1.75
10.667,9.3333,10
12.667,24,26.25
5.6667,6.6667,5
355.33,463.67,617.5
154.33,233.33,273
203.33,224,174
238.33,301.33,347.25
2.3333,0.33333,1
4.6667,5.6667,3.5
0,0.66667,1.5
2608,2288,2225.8
0,0.33333,0.25
0.33333,1.6667,0.25
0.33333,0.33333,1
17.333,15,17.25
9.6667,11.667,15.25
0.33333,0.33333,1
0.33333,0,0
0,0.33333,0.25
0.33333,0,0.25
0.33333,0,1
0.66667,0.66667,0.25
37,34.333,37.5
3,0,1
1.6667,2,0.25
112.67,112,100
295.67,335.33,317.5
1.6667,2.3333,1.75
11.333,11.667,9.25
7.3333,4.3333,2.5
3,1.3333,0.5
63.333,51.333,45
10.667,12,16.25
0,0.66667,0.25
259,249.67,259.25
123,172.33,203.25
0.33333,0,0
0,0,0.25
0.66667,0,0.25
0,0.33333,0
3072,3382.7,3104.3
0,0.33333,0
18.333,19,22
406.33,342.33,340.75
0.33333,0,0
10,8,10.5
1,2,0.75
144,86.333,90.75
0.33333,0,0
0.33333,1.3333,0
41.333,79.333,74.5
4.6667,5.3333,3.25
20,24.667,33
268.33,361.67,357.25
450.67,534,533
55.667,56,40
3.3333,1.6667,1.25
1.3333,4.6667,2.5
0,0,0.25
101.33,113.67,126.25
180.67,126,152.75
0,1,0.5
49.333,43.333,62.25
11.667,10.333,14
188,46.333,40.5
0.33333,1.3333,0.25
0,0,0.25
87.667,116.67,95
0,0,0.25
12.333,11.333,12
0,0.33333,0.25
351.67,379.33,417.5
0.33333,0,0.25
2.6667,1.6667,3.25
0.66667,5.6667,0.75
0.66667,0,0.5
38,27.333,26.25
0.33333,0.33333,0
26,23,33.25
0.33333,0.66667,1
444,459.33,416.25
1,2,2.5
0.33333,0.33333,0.25
1.6667,0.66667,1.5
0.66667,2.3333,1.75
1,0,0
135.33,130.33,157
0.33333,0.33333,0
7.3333,13.333,8.5
6,4.6667,5.25
0,0.33333,1.5
0,0,1
0,0,0.5
0,0,1
9.3333,24.667,29.25
46.333,61.667,59.25
0.33333,0.66667,0.75
0,0,0.25
70.333,90.667,113
12.667,14.667,14
0,0.33333,0
0,0,0.5
276.67,230.67,229
0,0,0.25
166.33,167.67,142.75
3.6667,3.3333,2.25
0,0,0.25
289.33,268,327.25
26.333,22.667,18.25
0.66667,0,0
1.3333,3.6667,1.75
2.3333,4,4.5
0,1.3333,1.5
1.3333,0.33333,1.25
0.33333,0,0
6.3333,11,7.5
0.33333,0,0.5
1.6667,0.66667,0.5
0.66667,0,0
101.67,117,91.75
0.33333,1,0
901.67,730,663
5,11.333,7.75
0.33333,3.3333,4.25
2.3333,0.66667,3.75
0,1,0.25
0,0,0.25
5.3333,2.6667,3.75
0,0,1.25
11.333,4.3333,5.75
0,0,0.25
49,85.667,87.75
84.333,118.67,87.75
1.6667,5.3333,2.75
0,2,1
16.333,6,12.25
8.3333,6,4
7.3333,14.667,11.5
3.3333,0.33333,1.75
1.3333,0.33333,2.5
1.6667,1.3333,1.75
11.667,14.333,12.5
1,1.3333,0.25
2.3333,2.3333,0.25
269.67,217.33,229.25
4.6667,5,6.25
563,581,636.25
1123.7,1220,1311
42.333,45,44.5
2.3333,2.6667,0.75
1.3333,0.66667,0.25
0,0.33333,0.75
0,0.33333,0
2.3333,1.6667,0.25
0.33333,0.33333,1
73.333,82.667,74
0,0.33333,0.25
47.667,35.667,46.75
0,0,0.75
19.667,13.333,23.75
0,1.3333,1.25
1.6667,0.66667,0
0,0.33333,0
0,0,0.25
0.66667,1.6667,0.5
0.33333,1.3333,0.25
12,12.333,15.75
0.33333,0.33333,0
0.33333,0,0
81,49.333,64.75
3.3333,0.66667,2.5
0,0.33333,0
67,90.667,89.25
0,0.33333,0.5
0.33333,0,0
0,0.33333,0.25
19,23,27.75
2,1.6667,0
190,175,158.25
0.33333,0,0.25
0.66667,0.66667,0.25
126.67,129.67,153.25
0.33333,0.33333,0
0,0,0.75
2.6667,0.66667,1.5
5.6667,6.3333,7.5
0.66667,2,1.5
7.3333,11.333,20.75
0,0.33333,0
10.667,15,25.25
154.33,144,123.5
2,0,0.75
0.33333,0.33333,0.5
0,0,0.25
0.66667,0.66667,0
0,0.66667,0.25
0,0.33333,0
0.33333,2.6667,0.25
2.6667,0.33333,0.25
0,0.33333,0.25
1,3.6667,5
2.3333,0,0
3,0.66667,2.75
0.33333,0,0.5
84.667,84.667,81.25
12.667,10,10.5
0.33333,1,0
0,0.33333,0.25
5.6667,1.6667,1.75
1,0.66667,0
13,14.667,15.5
0,0,0.25
3.3333,2,2.5
13.333,0.33333,0
0,0,0.25
7.3333,6.6667,6.75
16.333,18,16.5
3.3333,2.6667,2
75,80.667,69.5
0.33333,0,0
0.33333,0,0
0.33333,0.33333,1.25
17.333,22.667,22.25
1.3333,2.3333,1.25
0,0.33333,0.25
1.3333,0.33333,1.25
123,115.67,128.25
0.66667,0,0
0,0.33333,1
0,0.33333,0
40,31,25.75
24.667,14,13.75
0,0,0.25
24,31.333,38
0,0,0.25
254,195,192.75
79.667,48.667,61
7.6667,7,6
143,174,194
1.3333,1,0.5
31,25.667,26
8.3333,11.333,8.75
0,0.33333,0
67,83.667,119.25
1,0,0.5
5.3333,2.6667,3
0,0,0.25
5.6667,1.6667,2
0,0.33333,0
90.333,102,86
53,47.667,50.5
189,247.67,270
54.667,39.333,41.75
0.33333,0.33333,0.25
737.33,623,639.5
6.3333,1.3333,2.75
1623.3,1378.3,1258
17,6.3333,9.25
2.6667,0.66667,1.25
67.667,64,49.75
9.3333,0.33333,1.25
0,0,1
2,3,3.5
500,456,525.25
7.6667,8.6667,10.25
2,2.3333,1.5
0.33333,0,1.75
1,0.33333,0.25
1.6667,3,1.25
151.33,145.67,147
9.3333,9.3333,8.25
9.6667,10.333,11
0,1,0.5
39.667,42.333,35.5
51,68.333,72.5
0,0,0.25
0.33333,0,0.5
0,0,0.25
0.33333,0,0
268.67,338.33,390.5
0,0,0.25
96.667,111,114.75
65.667,77.333,88.25
0.33333,0,0
9.3333,4.3333,14
2065.7,2442,2496
29,32.333,65.5
7.3333,12.333,14.75
17.333,19,26.25
284,369,318.75
0.33333,0.66667,0.75
0,0.66667,0.25
0,0,0.25
1.3333,1.3333,0
4,4.3333,2
17.667,29,20.5
0.33333,0.66667,0
0.33333,0,0
1.3333,0.33333,0
101.33,74,55.75
2.6667,2,1.25
172,141.33,120.5
1.3333,0.66667,0.25
0.33333,0,0
6,4.6667,5
0,0,0.25
29,28.667,30.25
0.33333,0,0
0,0.33333,1
16,10,14.25
0,0.33333,0
1,0.33333,0.5
0,0.33333,0
0,0.33333,0
0,1.3333,0.25
56.667,52.667,62.25
29.333,18.333,26.25
23.333,14.667,18.25
124,94.667,104.5
0.66667,0.66667,1
0,0.33333,0
7.6667,10,11
0,0.33333,0.25
0,0.33333,0
2,7.3333,6.5
449.33,555.67,579.75
44.333,18.667,28.75
4.3333,6.3333,6.75
46.333,64.333,70.5
2.3333,1,3.25
1.6667,0.33333,0.75
0.33333,0.33333,0.25
3.3333,2,2.5
0,0,0.5
19,15,10.25
0.66667,0.33333,0.25
11.333,17.333,16.25
0.66667,0,1
0.33333,0.33333,1
0.33333,0,0
190.33,219,214.75
1.6667,0.33333,0.75
2.3333,4,5
1.3333,1.3333,1
9.6667,7.3333,10.75
0.66667,0,0
3,0,0.25
0.33333,0.33333,0.25
7,5.6667,16
1649,1064,1042.8
425.67,400,440.75
8,6,4.5
0,0.33333,0
5.6667,6,4.5
0,0.66667,1
0.33333,0.66667,0.25
24,20.667,15.75
1935,2431,2285.8
2,1.3333,2.5
4,4,2.25
1.6667,1.6667,0.75
1.3333,0.33333,2
5.3333,6,6.75
222.33,197.33,190.75
917,822.67,886.25
41.667,44.667,35
0,0,0.5
302.67,308.33,378.5
3.6667,3,6
0,0.33333,0
16.333,8.6667,1.25
86,72,66.5
239,242.67,217.75
5.3333,1.6667,0.75
3.6667,1.6667,7.25
0,1,0
38,36.333,55.75
5205.7,5717.7,5686
0,0,0.25
1.3333,5.3333,11.75
16.667,13.333,13.25
29,63.667,109.75
0,1,0.5
12.333,11,17.75
140.33,175.33,177
151.33,173.33,109.25
131.33,110,129.25
22.333,17.667,14.25
0.33333,0,0
8.3333,9.3333,12
1,0.33333,0
84.333,94.667,94
47.333,39.667,43.75
22.333,20.333,10.5
481.33,498.33,490
2,4.6667,2.75
1,0,1
0.66667,0,0.75
0.33333,0.33333,0
0,0,0.25
58.667,24.667,28
688,240.33,259.5
5,2.3333,3.25
1.6667,0.33333,0.5
3.3333,1.6667,1
106.33,111.33,104
3,4,6.25
16.333,28.667,28.75
5.6667,5.3333,6.75
1354.3,1765,1934.5
0,0,0.25
0.33333,0,0
2.3333,1.6667,1.75
3,0.66667,2.75
0,1.6667,0.25
1106.3,1476,1576.5
1.6667,9,5
0.33333,0.33333,0.25
66,85.333,115.75
1.3333,1.3333,1.25
7.3333,10,16
80.333,57.667,55.75
6.3333,7.6667,10.5
207.67,97.333,61.5
27.333,21.667,22.25
3.6667,2,2.25
137.33,194,251.5
0,1.3333,1
49,36.667,46
5,2,5
8.3333,12,14.25
746,680.33,630
470,424.33,469
51.667,53.333,80.5
1.6667,2.3333,1.75
46.667,40,40.75
14.667,9.3333,12.75
1.3333,0.66667,1.75
203.33,265.33,185
65.333,83.333,80
0.33333,0.33333,1.5
31,28,39.5
0.33333,0.33333,0
1077.7,1505.3,1420.8
457.67,506.67,513.75
0,0.33333,0.25
2.6667,5.6667,3.5
0.33333,0,0
86.667,71,68.5
395,522.33,625
2198.7,2436.7,2711.8
958.33,1107.3,1250.5
1.6667,0,0.75
326,348.33,350.75
62.667,77.667,89.75
4,12,13.75
14,11.667,10.25
560,493,460.5
125.67,98.667,87
22.333,18,22.5
69,48.333,62.75
9.6667,9.6667,14.5
3055.7,3834.3,3775.5
22.667,21.333,22.25
97.667,120,117.25
74.667,93.667,127.25
84,109.67,130.25
11,8.3333,10.75
275,244.67,226
19.333,14.667,10.25
1791.3,1918,2293
425.33,489.67,568
8.6667,14,17.5
18.667,11.333,31
68.667,57.667,91.75
32.667,40.333,52
244.67,254.33,264.5
0.33333,0,0
1.6667,22.667,41.5
0.33333,0,0
1,0,0
0.33333,0.33333,0
0.66667,0.33333,1
0.33333,1,1
1.3333,4,3
5,3.3333,4.25
2.3333,2.6667,2
11.667,9.6667,15.25
397.33,508.67,504.75
3.6667,1,0.5
81.333,52.333,19.5
233.67,147,196.75
2371.3,3171,3215
3,1,0.75
725.33,714,677.25
68.667,78.333,80.5
3,0.33333,1.5
135.67,100.67,56.5
1.6667,0.66667,1
0.33333,5,2
15.667,15,25.25
285.67,207.67,226.5
0,1.6667,0.5
11.667,24,30
1347,1081.3,1086
2.3333,1,6.25
335,345.67,309.5
0,0,0.5
3.3333,3,4.75
71.667,50.667,64.25
195.67,272.67,225.5
159,124.67,122
4.3333,6.3333,2
0.33333,0,0.25
10,12.333,13.25
1,0,1.5
992.33,949.33,1153.3
0,0.33333,1
0,0,0.25
334.67,302,288
0.33333,0,0.25
0.66667,0,0.25
0.66667,0,0
2,0,0.25
0.66667,0.66667,0.25
113.33,109.67,107.5
7.3333,8,15.75
61.333,50,46.25
24,38.667,34
18.667,22.667,21
54.333,56.667,51
2.3333,4.3333,5.25
147.33,179,172.25
95,95,101.25
297.33,375,348.25
28,39,44.5
933,1074.3,1046
72.667,77,72.75
1.3333,0.33333,1
14,4.6667,12
3.6667,4.6667,8
15.333,24.667,26
686.33,900,931
0,0.33333,0
149.67,144,148
334.67,276.33,280.5
193,187,201.5
0.66667,2.6667,4
2013,1772,1623
76.333,96.667,121.5
306.67,298,276.5
75.667,73,75.25
51.333,29,41.5
815.33,1202.7,822
82,70.667,89
20,21.333,19.25
1.6667,8.3333,3.25
0.33333,5.3333,8.25
19.667,21.333,30
130.67,144.67,139
0,2,0.5
10.667,19.333,17.5
110.33,101.67,110.5
16.333,17.333,11.5
0,0,0.5
12.667,11.667,12.75
81.333,96.667,62.5
15,7,4.75
4.6667,5.6667,5.25
2193,1799.7,1798.8
136.67,138,178.75
12.667,19.333,23.75
2134,2326,2583.3
15.333,6.3333,11.25
97,226.33,111
6.3333,8.3333,3.25
0.33333,0.66667,0.5
476,566.33,598.5
2669,2577,2122.5
2,2.3333,4.25
0.33333,0.33333,0
86,56,68
0,2,5.25
89.333,69.333,82.5
153.67,256,167.25
74.667,63.333,69
880.67,987.67,1069
331,298,337.5
77.333,56.667,56
14.333,10.333,7.5
1642.3,1766,1896.8
118,104,114.75
226.33,237.67,282.75
31.333,31,33.5
0.33333,0,0
68.667,123,134
107.67,89,98
2,2,2.5
1412.7,1341,1334.8
932,902.67,995.5
7.6667,9.3333,10.25
604.33,701.67,683.75
203.67,154.67,236.5
8.6667,5.3333,14.75
5593.3,11020,10869
153.67,155.33,155.5
28.333,50.667,51
763.67,743.33,862.5
44.333,31,44
0.66667,0,0.5
3917.3,5797.7,5425.8
37.333,31,38.75
223,258,340.5
1031.3,1018.7,1122.3
28,44.333,42.75
11.667,10,14.75
54,64.333,47
273.33,187.33,146
28.667,19.667,36.25
188,269.33,299.25
65.667,94.667,81.25
196,268.33,285.5
15,15.667,9.5
1.6667,5.6667,8
1.6667,3.6667,5.5
131.33,112.67,128.25
127.67,128.67,147
128.67,137,139.75
4.3333,5.6667,5.25
212.67,187,209.75
140,131.33,161.5
56,65.333,72
43.333,55,46.5
2.3333,6,3.75
12.333,10,4.75
4,3,5
5.3333,3.3333,4.75
3.3333,1.3333,0.75
